order_date,sku_id,order_quantity
26-02-2022,3143CA,30
26-02-2022,1436BA,2
26-02-2022,1872CA,1
26-02-2022,2267CA,8
26-02-2022,1956CA,1
26-02-2022,3177CA,67.5
26-02-2022,1224AA,20
26-02-2022,2044CA,2
26-02-2022,3533CA,1000
26-02-2022,1126CA,9445
26-02-2022,2956AA,4
26-02-2022,3494AA,30
26-02-2022,2564BA,190
26-02-2022,3494AA,60
26-02-2022,1967BA,40
26-02-2022,2331CA,105
26-02-2022,3420AA,2
27-02-2022,3576BA,2
27-02-2022,3512AA,683
27-02-2022,1163CA,75
27-02-2022,1317CA,1
27-02-2022,1967BA,185
27-02-2022,1956CA,4
27-02-2022,3533CA,500
27-02-2022,1624CA,2
27-02-2022,3610AA,13
27-02-2022,1163CA,40
27-02-2022,1479CA,15
27-02-2022,2013AA,307.5
27-02-2022,2173CA,60
27-02-2022,3345AA,5
27-02-2022,2508BA,2
27-02-2022,2673BA,726
27-02-2022,2513CA,1
27-02-2022,1956CA,2
27-02-2022,2501CA,45
27-02-2022,3053AA,3
27-02-2022,3404CA,10
27-02-2022,2025AA,3
27-02-2022,1499CA,6
27-02-2022,2923CA,3
27-02-2022,1956CA,1
27-02-2022,3619CA,5250
27-02-2022,1499AA,180
27-02-2022,2513CA,2
27-02-2022,2337CA,991
27-02-2022,2935BA,12
27-02-2022,1695CA,1
27-02-2022,2714CA,1745
27-02-2022,3512AA,7327
27-02-2022,2501CA,500
27-02-2022,2564BA,42
27-02-2022,2923CA,1
27-02-2022,2342CA,63
27-02-2022,1484BA,1
27-02-2022,1486CA,3
27-02-2022,3407CA,5
27-02-2022,1193BA,90
27-02-2022,3404CA,10
27-02-2022,2555CA,5
27-02-2022,2227AA,2
27-02-2022,1945AA,1
27-02-2022,1126CA,4963
27-02-2022,3079BA,18
27-02-2022,2277AA,50
28-02-2022,3025CA,1
28-02-2022,1499AA,250
28-02-2022,2291AA,422
28-02-2022,3025CA,1
28-02-2022,2646AA,994
28-02-2022,1009AA,45
28-02-2022,2277AA,92
28-02-2022,1497CA,57
28-02-2022,2025AA,12
28-02-2022,1511CA,20
28-02-2022,2054AA,5
28-02-2022,3365CA,1
28-02-2022,3423CA,1
28-02-2022,1967BA,300
28-02-2022,2277AA,23
28-02-2022,1161AA,45
28-02-2022,2317CA,494
28-02-2022,2212CA,11
28-02-2022,2212AA,4
28-02-2022,1385CA,7
28-02-2022,2096BA,5
28-02-2022,1486CA,3
28-02-2022,2752AA,33
28-02-2022,2988AA,1
28-02-2022,2331CA,92
28-02-2022,2044CA,5
28-02-2022,3053AA,22
28-02-2022,3616CA,16
28-02-2022,1967BA,10
28-02-2022,3556AA,10
28-02-2022,2988AA,4
28-02-2022,3075AA,7
28-02-2022,2953BA,300
28-02-2022,1130AA,60
28-02-2022,2729AA,40
28-02-2022,2785BA,32
28-02-2022,3502BA,2
28-02-2022,3120BA,5
28-02-2022,2317CA,220
28-02-2022,2513CA,2
28-02-2022,2326CA,31
28-02-2022,1630BA,7
28-02-2022,1511CA,12
01-03-2022,2054CA,5
01-03-2022,3462AA,100
01-03-2022,1964BA,155
01-03-2022,1695CA,1
01-03-2022,1956CA,1
01-03-2022,3512AA,1050
01-03-2022,3610AA,6
01-03-2022,3448CA,80
01-03-2022,2054CA,234
01-03-2022,1009AA,128
01-03-2022,2025AA,6
01-03-2022,2229AA,6
01-03-2022,2025AA,6
01-03-2022,2471CA,48500
01-03-2022,3132BA,1
01-03-2022,1403CA,1
01-03-2022,1970CA,50
01-03-2022,3177CA,135
01-03-2022,3533CA,500
01-03-2022,2291AA,16
01-03-2022,2227AA,4
01-03-2022,1445BA,2
01-03-2022,2013AA,110
01-03-2022,3125AA,3
01-03-2022,2315BA,39
01-03-2022,2212CA,4
01-03-2022,1499AA,30
01-03-2022,2170BA,1
01-03-2022,3250CA,650
01-03-2022,3079BA,444
01-03-2022,1486CA,5
01-03-2022,1695CA,4
01-03-2022,3423CA,1
01-03-2022,2025AA,5
02-03-2022,2337CA,252
02-03-2022,2054AA,5
02-03-2022,2227AA,200
02-03-2022,1077CA,7130
02-03-2022,3399AA,5
02-03-2022,3193AA,5
02-03-2022,3365CA,2
02-03-2022,3177CA,56.25
02-03-2022,2501CA,55
02-03-2022,2236CA,6
02-03-2022,1907AA,1
02-03-2022,2200CA,4
02-03-2022,2096BA,11
02-03-2022,2672BA,134
02-03-2022,3570CA,4
02-03-2022,2277AA,76
02-03-2022,1964BA,12.5
02-03-2022,3399AA,4
02-03-2022,2953BA,60
02-03-2022,1486CA,3
02-03-2022,2227AA,3
02-03-2022,1624AA,10
02-03-2022,2662CA,6
02-03-2022,1499CA,1
02-03-2022,1499AA,10
02-03-2022,3512AA,950
02-03-2022,3143CA,20
02-03-2022,3462AA,50
02-03-2022,3177CA,67.5
02-03-2022,1385CA,7
02-03-2022,2060AA,6
02-03-2022,2336BA,72
02-03-2022,2200CA,1
02-03-2022,2291AA,525
03-03-2022,3413AA,10
03-03-2022,1479CA,20
03-03-2022,2173CA,11
03-03-2022,3079BA,54
03-03-2022,1317CA,1
03-03-2022,2331CA,1556
03-03-2022,2646AA,17
03-03-2022,2342CA,275
03-03-2022,3590BA,20
03-03-2022,1499CA,1
03-03-2022,2265BA,2
03-03-2022,1445BA,3
03-03-2022,2803BA,338
03-03-2022,2212CA,1
03-03-2022,2229AA,3
03-03-2022,3423CA,2
03-03-2022,1601AA,1
03-03-2022,3027CA,1
03-03-2022,2508BA,1
03-03-2022,2265BA,1
03-03-2022,1979AA,40
03-03-2022,2331CA,525
03-03-2022,1385CA,10
03-03-2022,3590BA,12
03-03-2022,1486CA,1
03-03-2022,2953BA,60
03-03-2022,2840AA,613
03-03-2022,1497CA,150
03-03-2022,2189CA,6
03-03-2022,1161AA,70
03-03-2022,2953BA,50
03-03-2022,2501CA,100
03-03-2022,2970CA,1
03-03-2022,1921AA,1
03-03-2022,3120BA,5
03-03-2022,3512AA,3061
03-03-2022,1163CA,53
03-03-2022,2564BA,166
03-03-2022,2173CA,4
04-03-2022,1445BA,8
04-03-2022,1499CA,2
04-03-2022,1695CA,4
04-03-2022,1967BA,189
04-03-2022,3448CA,30
04-03-2022,1330CA,1
04-03-2022,2471CA,48665
04-03-2022,2200CA,1
04-03-2022,3462AA,60
04-03-2022,1379CA,8
04-03-2022,3512AA,5000
04-03-2022,2923CA,165.23
04-03-2022,3407CA,4
04-03-2022,1956AA,1
04-03-2022,1367CA,1
04-03-2022,2267CA,13
04-03-2022,1601AA,1
04-03-2022,3461CA,4
04-03-2022,2291AA,50
04-03-2022,3075BA,4
04-03-2022,2935BA,3
04-03-2022,3084CA,1
04-03-2022,2200CA,4
04-03-2022,3378CA,300
04-03-2022,2923CA,4
04-03-2022,2752AA,2
04-03-2022,1967BA,2.5
05-03-2022,2291AA,378
05-03-2022,2044CA,5
05-03-2022,3404CA,20
05-03-2022,1630BA,2
05-03-2022,2173CA,4
05-03-2022,3512AA,2062
05-03-2022,3407CA,20
05-03-2022,2039CA,2
05-03-2022,3075AA,1
05-03-2022,1971AA,595
05-03-2022,1497CA,362
05-03-2022,3420AA,2
05-03-2022,2265BA,5
05-03-2022,1193BA,68
05-03-2022,3358BA,2
05-03-2022,3365CA,10
05-03-2022,3494AA,50
05-03-2022,2935BA,12
05-03-2022,2956AA,6
05-03-2022,2714CA,95
05-03-2022,3079BA,12
05-03-2022,1624AA,1
05-03-2022,3616CA,8
05-03-2022,2170BA,2
05-03-2022,3494AA,50
05-03-2022,1403CA,1
05-03-2022,3551CA,200
05-03-2022,1317CA,4
05-03-2022,2673BA,330
05-03-2022,3413AA,13
05-03-2022,3399AA,2
05-03-2022,1486CA,4
05-03-2022,1650AA,40
05-03-2022,3399AA,3
05-03-2022,1234BA,204
06-03-2022,3461CA,25
06-03-2022,2621AA,168
06-03-2022,1077CA,3519
06-03-2022,3075BA,9
06-03-2022,3551CA,200
06-03-2022,1907AA,3
06-03-2022,3494AA,50
06-03-2022,1161AA,132
06-03-2022,1445BA,4
06-03-2022,2220BA,121
06-03-2022,2212AA,4
06-03-2022,1497CA,50
06-03-2022,2988AA,1
06-03-2022,3079BA,87
06-03-2022,2867AA,67.1
06-03-2022,2337CA,25
06-03-2022,2646AA,6
06-03-2022,3079BA,666
06-03-2022,2336BA,133
06-03-2022,1921AA,1
06-03-2022,1083AA,5000
06-03-2022,3160BA,6
06-03-2022,2814BA,110
06-03-2022,1945AA,1
06-03-2022,2498CA,1
06-03-2022,1464AA,5
06-03-2022,3250CA,150
06-03-2022,1464AA,1
06-03-2022,3138CA,4
06-03-2022,1956CA,3
06-03-2022,3177CA,56.25
06-03-2022,2876CA,1
06-03-2022,2317CA,2690
06-03-2022,1464AA,1
06-03-2022,3502BA,12
06-03-2022,1317CA,1
06-03-2022,3079BA,12
06-03-2022,1484BA,1
06-03-2022,1945AA,1
06-03-2022,2227AA,3
07-03-2022,2564BA,62
07-03-2022,1993AA,132.5
07-03-2022,1366BA,1
07-03-2022,1499AA,30
07-03-2022,1161AA,11
07-03-2022,1266CA,1
07-03-2022,3502BA,2
07-03-2022,3399AA,10
07-03-2022,3345AA,4
07-03-2022,2060AA,2
07-03-2022,3448CA,30
07-03-2022,3084CA,1
07-03-2022,1970CA,367
07-03-2022,3079BA,14
07-03-2022,2396CA,5930
07-03-2022,3079BA,18
07-03-2022,2021CA,11
07-03-2022,3407CA,5
07-03-2022,3619CA,26
07-03-2022,3358BA,1
07-03-2022,1497CA,13
07-03-2022,2840AA,8100
07-03-2022,2766AA,1717
07-03-2022,2513CA,1
07-03-2022,1083AA,1448
07-03-2022,3250CA,300
07-03-2022,1695CA,1
07-03-2022,1586CA,4
07-03-2022,2935BA,5
07-03-2022,1479CA,3
07-03-2022,2498BA,1
07-03-2022,3576BA,15
07-03-2022,3495CA,55
07-03-2022,2227AA,4
07-03-2022,3345AA,4
08-03-2022,1130AA,300
08-03-2022,1601AA,3
08-03-2022,2767AA,147
08-03-2022,3461CA,1
08-03-2022,3345AA,10
08-03-2022,1083AA,2000
08-03-2022,2060AA,1
08-03-2022,3193AA,1
08-03-2022,2953CA,1
08-03-2022,2200CA,2
08-03-2022,1130AA,245
08-03-2022,2041CA,6
08-03-2022,1624CA,2
08-03-2022,2317CA,1530
08-03-2022,3404CA,2
08-03-2022,1379CA,7
08-03-2022,1945AA,1
08-03-2022,3138CA,1
08-03-2022,3399AA,1
08-03-2022,3193AA,1
08-03-2022,2041CA,13
08-03-2022,1745BA,3
08-03-2022,3423CA,3
08-03-2022,2953CA,1
08-03-2022,2930CA,1
08-03-2022,2956AA,2
08-03-2022,2025AA,11
08-03-2022,2935BA,13
08-03-2022,1990AA,12.5
08-03-2022,1486CA,2
08-03-2022,2044CA,6
08-03-2022,1993AA,30
08-03-2022,2729AA,185
08-03-2022,1009AA,281
08-03-2022,3345AA,5
08-03-2022,2044CA,8
08-03-2022,1695CA,1
08-03-2022,2970CA,1
08-03-2022,1255CA,1
08-03-2022,2930CA,1
09-03-2022,1995AA,75
09-03-2022,3075AA,2
09-03-2022,3345AA,15
09-03-2022,3084CA,1
09-03-2022,2044CA,10
09-03-2022,1083AA,500
09-03-2022,3053AA,19
09-03-2022,3556AA,8
09-03-2022,2867AA,7
09-03-2022,1499CA,1
09-03-2022,1382CA,11
09-03-2022,1486CA,2
09-03-2022,1582CA,1
09-03-2022,2953BA,60
09-03-2022,1956AA,1
09-03-2022,2662CA,67
09-03-2022,3079BA,18
09-03-2022,3494AA,50
09-03-2022,1283CA,1
09-03-2022,1486CA,2
09-03-2022,1511CA,10
09-03-2022,1163CA,192
09-03-2022,2142CA,1
09-03-2022,2342CA,330
09-03-2022,3365CA,6
09-03-2022,1956CA,1
09-03-2022,2513CA,1
09-03-2022,1993AA,713
09-03-2022,2956AA,14
09-03-2022,2930CA,1
09-03-2022,1224AA,537
09-03-2022,2632AA,4
09-03-2022,1382CA,10
09-03-2022,2220BA,3
09-03-2022,2200CA,3
09-03-2022,1317CA,2
09-03-2022,1193BA,20
09-03-2022,2025AA,8
09-03-2022,1436BA,2
10-03-2022,3250CA,12
10-03-2022,3556AA,4
10-03-2022,1479CA,3
10-03-2022,3413AA,3
10-03-2022,1130AA,360
10-03-2022,1497CA,53
10-03-2022,2227AA,2
10-03-2022,1234BA,80
10-03-2022,3533CA,7100
10-03-2022,1695CA,1
10-03-2022,3125AA,2
10-03-2022,1953AA,1
10-03-2022,1163CA,30
10-03-2022,2970CA,2
10-03-2022,3512AA,3360
10-03-2022,3193AA,346
10-03-2022,3053AA,9
10-03-2022,2935BA,12
10-03-2022,2867AA,41.9
10-03-2022,2291AA,720
10-03-2022,2564BA,16
10-03-2022,2646AA,5
10-03-2022,3079BA,87
10-03-2022,2876CA,1
10-03-2022,1970CA,710
10-03-2022,3027CA,1
10-03-2022,3448CA,42
10-03-2022,1571AA,5
10-03-2022,3502BA,10
10-03-2022,3365CA,1
10-03-2022,2953BA,50
10-03-2022,2277AA,145
10-03-2022,1630BA,2
10-03-2022,1650AA,8
10-03-2022,1445BA,2
10-03-2022,2227AA,3
11-03-2022,1650AA,182
11-03-2022,1586CA,3
11-03-2022,2337CA,32
11-03-2022,2632AA,2
11-03-2022,3365CA,6
11-03-2022,3420AA,2
11-03-2022,2265BA,2
11-03-2022,2277AA,100
11-03-2022,1601AA,2
11-03-2022,2714CA,225
11-03-2022,3502BA,1
11-03-2022,2336BA,15
11-03-2022,2054CA,4
11-03-2022,3079BA,48
11-03-2022,2766AA,240
11-03-2022,3138CA,33
11-03-2022,1116CA,20
11-03-2022,2956AA,8
11-03-2022,2729AA,93
11-03-2022,2673BA,220
11-03-2022,2418CA,6000
11-03-2022,3120BA,5
11-03-2022,2606AA,3
11-03-2022,2277AA,221
11-03-2022,1511CA,30
11-03-2022,2632AA,168
11-03-2022,2053BA,3
11-03-2022,1708AA,3
11-03-2022,2277AA,1694
11-03-2022,2021CA,50
11-03-2022,1990AA,46.5
11-03-2022,1224AA,868
11-03-2022,2060AA,6
11-03-2022,1077CA,2723
11-03-2022,1163CA,80
11-03-2022,2396CA,50
11-03-2022,2337CA,100
11-03-2022,2923CA,14
11-03-2022,1161AA,137
12-03-2022,3551CA,200
12-03-2022,1385CA,7
12-03-2022,2021CA,11
12-03-2022,2662CA,16
12-03-2022,1379CA,8
12-03-2022,1993AA,10
12-03-2022,3160BA,5
12-03-2022,1486CA,20
12-03-2022,3461CA,5
12-03-2022,1009AA,650
12-03-2022,2501CA,989
12-03-2022,3551CA,158
12-03-2022,2331CA,687
12-03-2022,3345AA,25
12-03-2022,3616CA,6
12-03-2022,1956AA,1
12-03-2022,2139BA,1
12-03-2022,1497CA,18
12-03-2022,1497CA,3
12-03-2022,3193AA,1
12-03-2022,1283CA,1
12-03-2022,1244AA,36
12-03-2022,2234AA,2
12-03-2022,2236CA,6
12-03-2022,3132BA,1
12-03-2022,1497CA,60
12-03-2022,2935BA,6
12-03-2022,2814BA,814
12-03-2022,1486CA,4
12-03-2022,3345AA,37
12-03-2022,2142CA,1
13-03-2022,2336BA,4955
13-03-2022,1681CA,21
13-03-2022,2876CA,1
13-03-2022,1009AA,84
13-03-2022,3533CA,100
13-03-2022,3461CA,15
13-03-2022,2564BA,105
13-03-2022,2291AA,368
13-03-2022,2564BA,37
13-03-2022,1224AA,370
13-03-2022,1163CA,50
13-03-2022,2953BA,30
13-03-2022,2953BA,30
13-03-2022,2016CA,70
13-03-2022,3512AA,1000
13-03-2022,3512AA,5500
13-03-2022,2342CA,2783
13-03-2022,2498CA,1
13-03-2022,1582CA,1
13-03-2022,1499CA,1
13-03-2022,3423CA,1
13-03-2022,2501CA,200
13-03-2022,2953BA,50
13-03-2022,3404CA,4
13-03-2022,3193AA,10
13-03-2022,1486CA,3
13-03-2022,1601AA,2
13-03-2022,3420AA,1
13-03-2022,3075AA,1
13-03-2022,2096BA,7
13-03-2022,2714CA,2030
13-03-2022,3079BA,14
13-03-2022,2041CA,5
13-03-2022,3551CA,300
13-03-2022,1445BA,1
13-03-2022,1970CA,3
13-03-2022,1993AA,190
13-03-2022,2935BA,1
13-03-2022,1956CA,1
13-03-2022,1970CA,21
13-03-2022,3358BA,1
13-03-2022,2763CA,397
13-03-2022,2039CA,11
13-03-2022,3420AA,1
13-03-2022,3345AA,7
13-03-2022,3619CA,918
13-03-2022,3132BA,1
13-03-2022,2956AA,15
13-03-2022,2317CA,2340
14-03-2022,2277AA,744
14-03-2022,1077CA,640
14-03-2022,3365CA,20
14-03-2022,3358BA,4
14-03-2022,2867AA,23
14-03-2022,3079BA,18
14-03-2022,3533CA,2062
14-03-2022,1708AA,3
14-03-2022,1994AA,1067
14-03-2022,3084CA,2
14-03-2022,3494AA,40
14-03-2022,3423CA,2
14-03-2022,2053BA,118
14-03-2022,3079BA,15
14-03-2022,3120BA,35
14-03-2022,1990AA,210
14-03-2022,1499AA,61
14-03-2022,3138CA,4
14-03-2022,1497CA,14
14-03-2022,2170BA,3
14-03-2022,1511CA,20
14-03-2022,3576BA,6
14-03-2022,1385CA,14
14-03-2022,3404CA,2
14-03-2022,1964BA,60
14-03-2022,3494AA,50
14-03-2022,3448CA,40
14-03-2022,3619CA,525
14-03-2022,2876CA,20
14-03-2022,3365CA,3
14-03-2022,1906CA,4
14-03-2022,1499CA,2
14-03-2022,1499CA,2
14-03-2022,2814BA,756
14-03-2022,2013AA,12.5
14-03-2022,1479CA,1
14-03-2022,3358BA,1
14-03-2022,1445BA,2
14-03-2022,1077CA,3124
15-03-2022,1244AA,308
15-03-2022,1953AA,1
15-03-2022,2956AA,28
15-03-2022,2876CA,1
15-03-2022,1993AA,85
15-03-2022,1956AA,1
15-03-2022,2513CA,3
15-03-2022,3495CA,40
15-03-2022,1630BA,15
15-03-2022,2265BA,1
15-03-2022,1497CA,150
15-03-2022,1486CA,20
15-03-2022,3570CA,8
15-03-2022,2840AA,1151
15-03-2022,3177CA,67.5
15-03-2022,2621AA,88
15-03-2022,1745BA,6
15-03-2022,1695CA,1
15-03-2022,1255CA,1
15-03-2022,1116CA,300
15-03-2022,3413AA,1
15-03-2022,2041CA,8
15-03-2022,3345AA,8
15-03-2022,2060AA,2
16-03-2022,3053AA,6
16-03-2022,2200CA,1
16-03-2022,1464AA,1
16-03-2022,1601AA,8
16-03-2022,1511CA,9
16-03-2022,1382CA,8
16-03-2022,2317CA,2974
16-03-2022,1970CA,140
16-03-2022,1464AA,2
16-03-2022,1979AA,116
16-03-2022,2752AA,88
16-03-2022,3365CA,1
16-03-2022,1497CA,40
16-03-2022,1161AA,42
16-03-2022,2227AA,4
16-03-2022,2935BA,10
16-03-2022,1255CA,1
16-03-2022,3619CA,3264
16-03-2022,3576BA,6
16-03-2022,1964BA,70
16-03-2022,1624AA,8
16-03-2022,2317CA,900
16-03-2022,1193BA,60
16-03-2022,1586CA,2
16-03-2022,1992AA,10
16-03-2022,3576BA,20
16-03-2022,2291AA,1250
16-03-2022,3413AA,3
16-03-2022,3590BA,20
16-03-2022,3193AA,10
16-03-2022,2337CA,400
16-03-2022,2564BA,68
16-03-2022,1908AA,10
16-03-2022,3502BA,8
16-03-2022,3404CA,12
16-03-2022,2847BA,132
16-03-2022,2935BA,8
16-03-2022,2429BA,24200
16-03-2022,2317CA,124
16-03-2022,3084CA,23
16-03-2022,2680BA,20
16-03-2022,3551CA,150
16-03-2022,2867AA,3
16-03-2022,1214CA,21
16-03-2022,2317CA,847
16-03-2022,3420AA,5
16-03-2022,1967BA,100
16-03-2022,2930CA,6
16-03-2022,3494AA,50
16-03-2022,1971AA,25
16-03-2022,3494AA,100
17-03-2022,2767AA,147
17-03-2022,2938CA,3
17-03-2022,2876CA,3
17-03-2022,1445BA,1
17-03-2022,3404CA,30
17-03-2022,1956CA,1
17-03-2022,3404CA,10
17-03-2022,1906CA,3
17-03-2022,2867AA,15
17-03-2022,1464AA,2
17-03-2022,1584BA,6
17-03-2022,1224AA,695
17-03-2022,1116CA,4921
17-03-2022,1511CA,20
17-03-2022,1497CA,50
17-03-2022,1993AA,1490
17-03-2022,3502BA,1
17-03-2022,2212CA,3
17-03-2022,1317CA,1
17-03-2022,1077CA,161
17-03-2022,3120BA,5
17-03-2022,1994AA,325
17-03-2022,1224AA,191
17-03-2022,1971AA,215
17-03-2022,1077CA,2355
17-03-2022,3462AA,50
17-03-2022,3619CA,1050
17-03-2022,3551CA,336
17-03-2022,2291AA,133
17-03-2022,3576BA,8
17-03-2022,3494AA,50
17-03-2022,1921AA,1
17-03-2022,3576BA,22
17-03-2022,2501CA,31
17-03-2022,1601AA,5
17-03-2022,3025CA,1
17-03-2022,1077CA,150
17-03-2022,3413AA,1
17-03-2022,2923CA,10
17-03-2022,3407CA,2
17-03-2022,2200CA,17
17-03-2022,3160BA,3
17-03-2022,1445BA,2
18-03-2022,3590BA,2
18-03-2022,2016CA,90
18-03-2022,3160BA,3
18-03-2022,3413AA,4
18-03-2022,2066AA,19
18-03-2022,1511CA,8
18-03-2022,3512AA,500
18-03-2022,1255CA,1
18-03-2022,2229CA,3
18-03-2022,1992AA,40
18-03-2022,3075BA,6
18-03-2022,2291AA,250
18-03-2022,3404CA,10
18-03-2022,1366BA,1
18-03-2022,1497CA,242
18-03-2022,3413AA,5
18-03-2022,1193BA,18
18-03-2022,1077CA,2575
18-03-2022,2317CA,52
18-03-2022,3590BA,8
18-03-2022,1956AA,1
18-03-2022,2714CA,67
18-03-2022,2317CA,192
18-03-2022,2115CA,3
19-03-2022,2200CA,2
19-03-2022,1445BA,1
19-03-2022,1479CA,8
19-03-2022,3407CA,4
19-03-2022,2814BA,606
19-03-2022,3404CA,5
19-03-2022,2371CA,34181
19-03-2022,2867AA,1
19-03-2022,2317CA,1836
19-03-2022,1967BA,10
19-03-2022,1716AA,3
19-03-2022,1234BA,20
19-03-2022,2016CA,20
19-03-2022,1907AA,1
19-03-2022,1009AA,420
19-03-2022,3193AA,2
19-03-2022,3365CA,1
19-03-2022,1624CA,1
19-03-2022,3533CA,900
19-03-2022,3378CA,300
19-03-2022,2277AA,8
19-03-2022,3345AA,2
19-03-2022,3120BA,5
19-03-2022,1624CA,2
19-03-2022,3053AA,27
19-03-2022,1163CA,67
19-03-2022,2680BA,1
19-03-2022,3084CA,1
19-03-2022,3413AA,3
19-03-2022,2867AA,21
19-03-2022,3250CA,500
19-03-2022,2053BA,2
19-03-2022,3404CA,30
19-03-2022,1317CA,1
19-03-2022,2041CA,7
19-03-2022,2189CA,1
19-03-2022,1497CA,50
20-03-2022,1130AA,250
20-03-2022,3250CA,150
20-03-2022,3271CA,4
20-03-2022,1497CA,39
20-03-2022,2867AA,5
20-03-2022,1993AA,170
20-03-2022,3399AA,2
20-03-2022,1993AA,115
20-03-2022,1964BA,45
20-03-2022,2673BA,403
20-03-2022,2508BA,31
20-03-2022,2953BA,50
20-03-2022,1145BA,163
20-03-2022,3345AA,1
20-03-2022,2515BA,347
20-03-2022,1601AA,1
20-03-2022,2229AA,2
20-03-2022,1497CA,500
20-03-2022,1970CA,155
20-03-2022,2606AA,3
20-03-2022,3413AA,5
20-03-2022,3399AA,2
20-03-2022,1695CA,1
20-03-2022,2013AA,642.5
20-03-2022,2396CA,1335
20-03-2022,2662CA,63
20-03-2022,1624AA,1
20-03-2022,3576BA,6
20-03-2022,1161AA,41
20-03-2022,2938CA,10
20-03-2022,1908AA,1
20-03-2022,1163CA,81
20-03-2022,3358BA,1
20-03-2022,2170BA,1
20-03-2022,1382CA,9
20-03-2022,1436BA,80
20-03-2022,3407CA,15
20-03-2022,3399AA,10
20-03-2022,1995AA,793.5
20-03-2022,1009AA,5
20-03-2022,1479CA,5
20-03-2022,3556AA,20
20-03-2022,2054CA,3
20-03-2022,1385CA,2
20-03-2022,1083AA,3293
20-03-2022,1145BA,37
20-03-2022,2956AA,37
21-03-2022,1479CA,10
21-03-2022,2508BA,1
21-03-2022,3404CA,10
21-03-2022,1116CA,9559
21-03-2022,2501CA,314
21-03-2022,2565CA,26
21-03-2022,3590BA,4
21-03-2022,3512AA,2000
21-03-2022,1945AA,2
21-03-2022,2060AA,10
21-03-2022,2970CA,1
21-03-2022,3075BA,6
21-03-2022,2317CA,63
21-03-2022,1992AA,125
21-03-2022,3407CA,6
21-03-2022,2953BA,50
21-03-2022,3461CA,25
21-03-2022,2458CA,2426
21-03-2022,1116CA,47
21-03-2022,2471CA,397
21-03-2022,1499AA,30
21-03-2022,1077CA,30
21-03-2022,3365CA,15
21-03-2022,3345AA,3
21-03-2022,2317CA,47
21-03-2022,1497CA,15
21-03-2022,3084CA,1
21-03-2022,2291AA,110
22-03-2022,3399AA,1
22-03-2022,2013AA,120
22-03-2022,3027CA,1
22-03-2022,1009AA,40
22-03-2022,1445BA,20
22-03-2022,1193BA,16
22-03-2022,3404CA,1
22-03-2022,2044CA,6
22-03-2022,1385CA,16
22-03-2022,3177CA,202.5
22-03-2022,3084CA,4
22-03-2022,2867AA,8
22-03-2022,2013AA,37.5
22-03-2022,3345AA,15
22-03-2022,3378CA,600
22-03-2022,1479CA,5
22-03-2022,1511CA,35
22-03-2022,1601AA,1
22-03-2022,3404CA,12
22-03-2022,1497CA,77
22-03-2022,2508BA,2
22-03-2022,1214CA,5
22-03-2022,1993AA,470
22-03-2022,2326CA,46
22-03-2022,2935BA,3
22-03-2022,2317CA,245
22-03-2022,1511CA,20
22-03-2022,1163CA,150
22-03-2022,1479CA,3
22-03-2022,3079BA,14
22-03-2022,2016CA,154
22-03-2022,2054CA,1
23-03-2022,3461CA,3
23-03-2022,2763CA,869
23-03-2022,2938CA,3
23-03-2022,2923CA,1
23-03-2022,1956CA,1
23-03-2022,3365CA,25
23-03-2022,3084CA,1
23-03-2022,1116CA,11972
23-03-2022,3084CA,1
23-03-2022,3570CA,8
23-03-2022,1126CA,200
23-03-2022,2935BA,16
23-03-2022,2326CA,153
23-03-2022,3025CA,1
23-03-2022,2277AA,25
23-03-2022,1970CA,115
23-03-2022,2508BA,1
23-03-2022,2025AA,80
23-03-2022,2930CA,1
23-03-2022,2953CA,1
23-03-2022,2170BA,2
23-03-2022,3079BA,1908
23-03-2022,2170BA,4
23-03-2022,2060AA,2
23-03-2022,3177CA,67.5
23-03-2022,1964BA,45
23-03-2022,2930CA,1
23-03-2022,1445BA,2
23-03-2022,1908AA,1
23-03-2022,2025AA,1
23-03-2022,3125AA,5
23-03-2022,1624AA,3
23-03-2022,2646AA,3
23-03-2022,2876CA,1
23-03-2022,2621AA,9
23-03-2022,2923CA,2
23-03-2022,1145BA,382
23-03-2022,2013AA,15
23-03-2022,2255CA,7
23-03-2022,1956CA,1
23-03-2022,2501CA,51
23-03-2022,1967BA,215
23-03-2022,2277AA,112
24-03-2022,1945AA,2
24-03-2022,1967BA,172
24-03-2022,2053BA,3
24-03-2022,1945AA,1
24-03-2022,1601AA,7
24-03-2022,2041CA,6
24-03-2022,1126CA,1000
24-03-2022,3143CA,5
24-03-2022,3053AA,73
24-03-2022,1624CA,2
24-03-2022,2970CA,1
24-03-2022,3420AA,1
24-03-2022,3160BA,5
24-03-2022,2867AA,6
24-03-2022,2317CA,550
24-03-2022,1385CA,11
24-03-2022,2326CA,30
24-03-2022,2970CA,1
24-03-2022,1083AA,1
24-03-2022,3576BA,15
24-03-2022,2498CA,1
24-03-2022,1907AA,4
24-03-2022,2508BA,1
24-03-2022,1009AA,305
24-03-2022,1695CA,1
24-03-2022,2326CA,30
24-03-2022,1624CA,10
24-03-2022,3143CA,4
24-03-2022,1956CA,1
24-03-2022,2673BA,510
24-03-2022,3619CA,1300
24-03-2022,1083AA,2840
24-03-2022,2170BA,3
24-03-2022,2564BA,160
24-03-2022,3495CA,17
24-03-2022,3143CA,25
24-03-2022,1163CA,126
